comment,movie_link,movie_title,num,score
이정재 겁나 섹시함ㅠㅠ만화캐릭터같음ㅋㅋㅋ 솔까 내용은 개연성없긴함. 황정민도 ㄹㅇ중년미ㅠ액션도 꽤 스타일리시하고... 스토리말고 연기보러가셈 코로나만 아니었음 관객수더 많았을텐데 그건 아쉽네요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033294,10
40중반 입니다 결론은 빵점 입니다.인지도 있는 주연배우 작품인데요 스토리  없고 끝  마무리도내가 멀본건지  그냥 이종격투기티비시청 하는게 날번했네요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033293,2
1. 스토리 빈약2. 개연성 낮음3. 뻔한 결말4. 불사조5. 훌륭한 연기,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033292,5
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=48747&target=after,밀양,17033291,10
아으ㅡㅡ 돈 아까워ㅜ걍 조진웅 보는맛. 스토리 없음.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=179894&target=after,사라진 시간,17033290,2
너무 기대안하고 보면 볼만해요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17033289,6
영화를 보면서 이렇게 짠하고 눈물나는 영화는 처음이다. 마츠코의 인생은 결코 혐오스럽지 않다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=58333&target=after,혐오스런 마츠코의 일생,17033288,10
황정민 웰케 잘생겨보임?,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033307,9
둘이 싸우는 방식은 식상하다 안죽을거 뻔히 알기때문에 긴장감이 없음,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033306,1
믿고보는 배우3인 배신 없음,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033305,10
올해 본 영화 중 단연 최고! 연기력들이 미쳤다!! 천만 가즈아~~,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033304,10
긋긋긋긋굿굿긋굿깡깡,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033303,10
조연 이정재의 하품만발,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033302,1
다 좋다. 다만 진부함에서 구하소서.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033301,8
여장캐릭터 섹시하네여ㅋ머리스탈좋음ㅋ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033300,6
연기력과 액션연출 10/10스토리 7~8/10,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033299,10
"짜임새 있는 연출이 돋보였던 영화. 초반 액자식 구성과 인물관계에 어떤 연결고리가 있는지 궁금했으나, 결말에 다가갈수록 스토리가 유기적으로 연결되며 긴장감 있었던 탄탄한 스토리가 좋았다.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033298,10
"황정민 개멋있음,,,",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033275,10
내 인생 영화가 됐다. 신카이 마코토의 영화는 최고다.나의 의견이지만 난 너의 이름은 보다 날씨의 아이가 낫다고 생각한다.정말 마지막에 하얀 배경에 날씨의 아이 일본어로 적힌게 뙇 하고 나오니 감동이 벅차올랐다. 매우 추천한다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=181114&target=after,날씨의 아이,17033274,10
연기는 정말 좋았으나스토리 전개가 너무 빠르고 빈약했다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033273,6
중반이후 스토리 개연성과 뒷힘이 약함~~ 두 명배우에 비해 기대치 밑돔~~,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033272,6
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033271,10
액션시원시원합니다!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033270,10
전작보단 못하지만~ 독보적 국내 잠수함씬으로 조금 만회~~ 그나마 현 한국영화 3파전에서 볼만함~~,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17033269,7
재밌었습니다.국뽕이라고 해도 즐겁게 볼수있었습니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17033268,10
다른거 봤어야 했는데...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033267,2
이 영화 볼 때마다 눈물이 나옵니다ㅜㅜ 지금도 나오네요ㅜㅜㅜ 나는 아가 낳으면 꼭 라푼젤을 보여줄 것 입니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=75470&target=after,라푼젤,17033266,10
남자 영화다애정결핍아이가 성인이 되면 사소한 일에 지나친 집착과 잘못된 방향의 자존감을 보이려다가 여러 사람을 죽음에 이르게 한다는 교훈을 준다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033287,10
특별할것없고 단조로우며어떻게보면 지루할수있지만 각각의 인물들이 살아가는 일상속에서사람과 사람간의 사람냄새가 느껴지는 영화하정우와 전도연의 주고받는 케미가 보기 좋았다바쁜일상속에 지칠때 잠시나마 조용히 여유로운 힐링을 느끼고싶을때 문득문득 생각나며 입가에 미소를 짓게 만드는 영화 제목 그대로 멋진하루다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=69023&target=after,멋진 하루,17033286,10
최근 개봉작중에 나름 잼나게 봤네요~~냐용이 조금더 좋았으면 최고였을텐데~~,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033285,8
오 ㅐ 함소원의 시어머니가 자꾸 보이지..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=14164&target=after,강호용호문,17033283,8
강철비1보다 저는 더 재미있게 봤습니다. 양우석 감독님이 한일북중미 5대관계에서 한국의 역할을 잘 보여준 것 같습니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17033284,10
19세로 만들었어야지.. 너무 아쉽다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033282,9
짱 재밌음.보고난후 계속 생각남. 또 보고싶은영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033281,10
간만에 액션영화다운 영화본거같아요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033280,10
멋진배우의 멋진 연기!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033278,8
피는  못 속이네. 형재  부모자식간  피는 못 속이네,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033277,10
재밌다 간간히 개그코드도 괜찮았구 ㅋㅋ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17033253,10
"액션, 카메라 연출 등 뭐 하나 빠지는게 없네ㅋㅋ 심지어 사운드까지 굿",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033252,10
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=62727&target=after,행복,17033251,8
"또 보고 싶음ㅋㅋ 황정민이랑 이정재, 박정민 최고",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033250,10
"설마 설마 했는데 역시나 시간 날렸네 명작 ""컨택트""를 기대하지마라 발 끝에도 못 미치는 수준이니",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194401&target=after,컨택트 2020,17033248,3
언제 다시 봐도 감동적이다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=66724&target=after,짱구는 못말려 극장판: 태풍을 부르는 노래하는 엉덩이 폭탄!,17033249,10
지금까지 나온 영화중에서 제일 좋았지 않았나 라는 생각이 듭니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033247,10
미쳤다.. 이건.. 너무 재밌잖아ㅠ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033246,10
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=155665&target=after,강철비,17033245,8
멈출 수 없는 추격이 소재인데 추격은 거의 없고 다른 스토리만 많음... 액션씬도 너무 적고... 그래도 그나마 나오는 액션들은 스케일도 나름 크고 대박. 스토리도 이상한데 그냥 액션으로 밀고 나가지ㅠ 배우와 액션 땜에 그나마 눈은 즐거웠네요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033244,8
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=178526&target=after,봉오동 전투,17033264,10
개봉일날 보고 왔는데 다시 또 보러 가고 싶습니다 연출 연기 음악 다 마음들고 좋았습니다 감독님과 연기자분들 스텝분들께 감사의 인사말 전하고 싶습니다 수고 많이 하셨습니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033263,10
정말 전편보다 훨씬 감동적인 하나의 다큐입니다. 이태석 신부님은 비록 나오지 않으시지만 늘 함께 지켜주심이..그분이 내리신 씨앗이 어떻게 큰 성령으로 임하여 주시는지 알수가 있었습니다. 감동 그자체 입니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194368&target=after,부활,17033261,9
"너무 편향적인 내용이며, 뭔가 가르칠려고 하는 의도가 숨겨진 것같다. 그냥 영화였으면 좋을듯하다.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17033260,2
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033259,10
진지하게 빠져들어 봤어요~~  몰입도 최고~!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=54871&target=after,일루셔니스트,17033258,10
이게 뭐냐 ㅡㅡ뭘 10자나 적으래 ㅡㅡ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185838&target=after,히트맨,17033257,1
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17033256,10
텐션이 장난 아닙니다. 재미있어요~,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17033255,10
멍청하고 교양수준 없는 분들이 보면 안성맟춤인 영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17033254,1
볭시들이 왜 자꾸 신세계타령을 하지? 재미만 있드만 ...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033233,9
영화 다보고 남는게 없음 박정민은 왜 계속 목숨을 걸고 황정민을 도와주고 자기 자식 놔두고 남에 자식 데리고 거기로 갔는지 모를 일임,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033232,1
이정재 지드래곤같다는 댓글 보고 봤더니 이정재 나올때마다 웃겨 죽는줄 알았네 휴..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033231,8
휴...한숨밖에안나오네요..배우수명을송두리째죽이는영화..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194285&target=after,프리즈너,17033230,1
참 아쉬움이 많은 영화. 굳이 15세호 해야했나 부터 시작해서..박정민의 캐릭터도 아쉽다. 다른캐릭터를 넣어도 전혀 무방한..위치다.영화 전체가 배우들의 열연...주먹격투씬의 박력이 전부인..영화..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033228,4
뭐 내용은 예상했음애초에15세가 한계가있어서애초에 액션볼 생각으로 갔는데 액션이유난히 좋았음 ㅋㅋㅋㅋ 진짜 이정재는 무슨 호랑이같음 ㄹㅇ 개멋있더라,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033229,8
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033227,10
무도회씬 짤보고 꽂혀서 영화까지 봤는데 재밌네요~,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=38421&target=after,반 헬싱,17033226,10
스토리가 좀 아쉬운거는 사실이다하지만 두배우+한배우를  같이본다는 그 사실영화 분위기로 만점 줍니다두배우가 첨 만날때 정말 쫄깃 쫄깃극장에서 볼만한 영화라는 생각이 듬,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033225,10
황정민 이정재  연기력최고방금 봤는데 너무 즐겁게봤어요이정재 패션 소화잘함카리스마넘침딸유미 눈빛연기 최고너무잘봤어요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17033224,10
